date,QQQM,INTC,MBLY,VT,VOO,AAPL,GOOGL,MSFT
2023-02-03,125.98999786376953,30.31999969482422,42.779998779296875,93.5,378.8500061035156,154.5,104.77999877929688,258.3500061035156
2023-02-06,124.87000274658203,28.690000534057617,41.459999084472656,92.66000366210938,376.6600036621094,151.72999572753906,102.9000015258789,256.7699890136719
2023-02-07,127.48999786376953,29.049999237060547,42.79999923706055,93.6500015258789,381.5199890136719,154.64999389648438,107.63999938964844,267.55999755859375
2023-02-08,125.22000122070312,28.239999771118164,42.08000183105469,92.87999725341797,377.3399963378906,151.9199981689453,99.37000274658203,266.7300109863281
2023-02-09,124.12999725341797,27.729999542236328,43.81999969482422,92.41999816894531,374.1099853515625,150.8699951171875,95.01000213623047,263.6199951171875
2023-02-10,123.31999969482422,27.799999237060547,41.900001525878906,92.25,375.0199890136719,151.00999450683594,94.56999969482422,263.1000061035156
2023-02-13,125.30999755859375,28.549999237060547,42.880001068115234,93.2699966430664,379.3500061035156,153.85000610351562,94.61000061035156,271.32000732421875
2023-02-14,126.20999908447266,28.639999389648438,46.95000076293945,93.33000183105469,379.2099914550781,153.1999969482422,94.68000030517578,272.1700134277344
2023-02-15,127.18000030517578,28.850000381469727,47.02000045776367,93.37999725341797,380.4800109863281,155.3300018310547,96.94000244140625,269.32000732421875
2023-02-16,124.79000091552734,28.200000762939453,44.7599983215332,92.48999786376953,375.19000244140625,153.7100067138672,95.51000213623047,262.1499938964844
2023-02-17,123.9000015258789,27.610000610351562,43.95000076293945,92.27999877929688,374.2200012207031,152.5500030517578,94.3499984741211,258.05999755859375
2023-02-21,121.01000213623047,26.059999465942383,41.06999969482422,90.72000122070312,366.7900085449219,148.47999572753906,91.79000091552734,252.6699981689453
2023-02-22,121.0199966430664,25.469999313354492,40.95000076293945,90.41999816894531,366.3299865722656,148.91000366210938,91.6500015258789,251.50999450683594
2023-02-23,122.08000183105469,25.610000610351562,41.43000030517578,90.9000015258789,368.1700134277344,149.39999389648438,90.88999938964844,254.77000427246094
2023-02-24,120.05000305175781,25.139999389648438,37.869998931884766,89.72000122070312,364.2300109863281,146.7100067138672,89.12999725341797,249.22000122070312
